date,sentiment_score,volume
2020-05-27,-0.0348,2623
2020-05-28,-0.0144,1868
2020-05-29,-0.0397,1814
2020-05-30,-0.0436,3069
2020-05-31,-0.0118,3147
2020-06-01,-0.0185,1960
2020-06-02,-0.0261,1716
2020-06-03,-0.0401,3092
2020-06-04,-0.0482,3130
2020-06-05,-0.0299,1933
2020-06-06,-0.0142,2044
2020-06-07,-0.0552,2236
2020-06-08,-0.0331,3280
2020-06-09,-0.0066,2316
2020-06-10,-0.0116,2101
2020-06-11,-0.0289,1951
2020-06-12,-0.061,3251
2020-06-13,-0.0484,2089
2020-06-14,-0.0354,2138
2020-06-15,-0.0073,2480
2020-06-16,-0.0622,3434
2020-06-17,-0.0404,3239
2020-06-18,-0.0511,2714
2020-06-19,-0.0435,2706
2020-06-20,-0.0289,3553
2020-06-21,-0.0623,3666
2020-06-22,-0.0658,3971
2020-06-23,-0.0284,2366
2020-06-24,-0.0359,2954
2020-06-25,-0.0359,4800
2020-06-26,-0.0552,3056
2020-06-27,-0.0563,3559
2020-06-28,-0.0559,2873
2020-06-29,-0.0549,2828
2020-06-30,-0.0599,4541
2020-07-01,-0.0527,3667
2020-07-02,-0.0406,4606
2020-07-03,-0.0359,3557
2020-07-04,-0.0587,2303
2020-07-05,-0.0534,3400
2020-07-06,-0.0524,3336
2020-07-07,-0.0415,3615
2020-07-08,-0.0523,3504
2020-07-09,-0.0481,2884
2020-07-10,-0.0601,3902
2020-07-11,-0.0475,2419
2020-07-12,-0.058,4604
2020-07-13,-0.0562,4740
2020-07-14,-0.0717,5050
2020-07-15,-0.0963,7216
2020-07-16,-0.0871,6389
2020-07-17,-0.0828,6878
2020-07-18,-0.0653,4356
2020-07-19,-0.0487,3844
2020-07-20,-0.046,3446
2020-07-21,-0.0608,5460
2020-07-22,-0.0377,5909
2020-07-23,-0.0511,5423
2020-07-24,-0.068,6486
2020-07-25,-0.0697,5034
2020-07-26,-0.0438,6591
2020-07-27,-0.06,8464
2020-07-28,-0.0636,5072
2020-07-29,-0.0454,5534
2020-07-30,-0.032,5232
2020-07-31,-0.0391,5632
2020-08-01,-0.0495,6863
2020-08-02,-0.0631,4987
2020-08-03,-0.0443,7241
2020-08-04,-0.0254,7074
2020-08-05,-0.0256,4214
2020-08-06,-0.0361,3855
2020-08-07,-0.0466,5361
2020-08-08,-0.0468,4741
2020-08-09,-0.0431,4172
2020-08-10,-0.0346,3952
2020-08-11,-0.0293,4174
2020-08-12,-0.0692,6861
2020-08-13,-0.0871,6873
2020-08-14,-0.054,5249
2020-08-15,-0.0305,4358
2020-08-16,-0.05,4965
2020-08-17,-0.0372,5885
2020-08-18,-0.0439,7095
2020-08-19,-0.0456,2635
2020-08-20,-0.0599,4106
2020-08-21,-0.0402,4882
2020-08-22,-0.0254,3769
2020-08-23,-0.0365,6356
2020-08-24,-0.0443,6222
2020-08-25,-0.0249,10663
2020-08-26,-0.0193,5091
2020-08-27,-0.0372,3352
2020-08-28,-0.0499,2381
2020-08-29,-0.0478,4083
2020-08-30,-0.0483,6469
2020-08-31,-0.0443,6163
2020-09-01,-0.065,5792
2020-09-02,-0.0303,4324
2020-09-03,-0.0359,2197
2020-09-04,-0.0413,1788
2020-09-05,-0.0428,2427
2020-09-06,-0.0372,1683
2020-09-07,-0.0318,2288
2020-09-08,-0.0549,8994
2020-09-09,-0.0463,3907
2020-09-10,-0.0255,3784
2020-09-11,-0.0462,3230
2020-09-12,-0.0366,3158
2020-09-13,-0.0475,2783
2020-09-14,-0.047,1454
2020-09-15,-0.0683,4589
2020-09-16,-0.0467,3400
2020-09-17,-0.0128,3044
2020-09-18,-0.0311,2866
2020-09-19,-0.0602,2310
2020-09-20,-0.0409,2293
2020-09-21,-0.0583,2129
2020-09-22,-0.0395,1543
2020-09-23,-0.0281,1722
2020-09-24,-0.0275,3229
2020-09-25,-0.0376,3336
2020-09-26,-0.0207,1470
2020-09-27,-0.0251,2195
2020-09-28,-0.0528,3239
2020-09-29,-0.0451,1788
2020-09-30,-0.0231,1344
2020-10-01,-0.0471,2286
2020-10-02,-0.0302,2167
2020-10-03,-0.0429,4354
2020-10-04,-0.0312,1629
2020-10-05,-0.0354,2989
2020-10-06,-0.0323,4756
2020-10-07,-0.0265,4463
2020-10-08,-0.0357,3718
2020-10-09,-0.0183,1609
2020-10-10,-0.016,1892
2020-10-11,-0.0359,2416
2020-10-12,-0.0133,2731
2020-10-13,-0.0289,2457
2020-10-14,-0.0393,2167
2020-10-15,-0.0993,1655
2020-10-16,-0.0725,1128
2020-10-17,-0.0249,224
2020-10-18,-0.0469,592
2020-10-19,-0.0283,1172
2020-10-20,-0.0124,2349
2020-10-21,-0.045,1222
2020-10-22,-0.0295,2237
2020-10-23,-0.0499,1851
2020-10-24,-0.0522,2127
2020-10-25,-0.0481,1331
2020-10-26,-0.0336,1440
2020-10-27,-0.0512,2779
2020-10-28,-0.0531,2452
2020-10-29,-0.0393,3334
2020-10-30,-0.0454,3222
2020-10-31,-0.0503,1618
2020-11-01,-0.0519,1731
2020-11-02,-0.0436,2519
2020-11-03,-0.0452,3257
2020-11-04,-0.039,2869
2020-11-05,-0.0241,1776
2020-11-06,-0.0491,2106
2020-11-07,-0.0539,1721
2020-11-08,-0.0552,465
2020-11-09,-0.0352,1380
2020-11-10,-0.0569,2592
2020-11-11,-0.0422,1713
2020-11-12,-0.0344,2210
2020-11-13,-0.0428,2011
2020-11-14,-0.0525,1779
2020-11-15,-0.0394,1604
2020-11-16,-0.0629,1387
2020-11-17,-0.0336,1261
2020-11-18,-0.0331,1033
2020-11-19,-0.0543,1349
2020-11-20,-0.0199,916
2020-11-21,-0.04,1134
2020-11-22,-0.033,996
2020-11-23,-0.0236,961
2020-11-24,-0.0395,1088
2020-11-25,-0.0417,1261
2020-11-26,-0.0516,1402
2020-11-27,-0.0246,1307
2020-11-28,-0.0186,2258
2020-11-29,-0.0356,881
2020-11-30,-0.07,2193
2020-12-01,-0.0396,2378
2020-12-02,-0.0472,1572
2020-12-03,-0.0499,2159
2020-12-04,-0.0443,1961
2020-12-05,-0.0365,1233
2020-12-06,-0.043,1435
2020-12-07,-0.0373,998
2020-12-08,-0.0567,2084
2020-12-09,-0.0254,1536
2020-12-10,-0.0449,1043
2020-12-11,-0.0331,642
2020-12-12,-0.0579,914
2020-12-13,-0.0372,935
2020-12-14,-0.0392,975
2020-12-15,-0.0312,250
2020-12-16,-0.03,411
2020-12-17,-0.0524,609
2020-12-18,-0.0308,893
2020-12-19,-0.04,786
2020-12-20,-0.0507,1773
2020-12-21,-0.0387,743
2020-12-22,-0.0613,1048
2020-12-23,-0.0579,1720
2020-12-24,-0.0483,1400
2020-12-25,-0.0604,957
2020-12-26,-0.0527,1191
2020-12-27,-0.0451,721
2020-12-28,-0.0401,1066
2020-12-29,-0.0264,865
2020-12-30,-0.0338,1803
2020-12-31,-0.0457,1218
2021-01-01,-0.0605,705
2021-01-02,-0.0438,1539
2021-01-03,-0.0341,1031
2021-01-04,-0.0513,257
2021-01-05,-0.0357,381
2021-01-06,-0.0293,580
2021-01-07,-0.0431,727
2021-01-08,-0.032,755
2021-01-09,-0.0503,862
2021-01-10,-0.0662,1019
2021-01-11,-0.0561,542
2021-01-12,-0.0278,401
2021-01-13,-0.028,714
2021-01-14,-0.0761,1071
2021-01-15,-0.0549,986
2021-01-16,-0.0297,757
2021-01-17,-0.0515,977
2021-01-18,-0.0655,1029
2021-01-19,-0.0306,812
2021-01-20,-0.0204,788
2021-01-21,-0.0172,626
2021-01-22,-0.0475,838
2021-01-23,-0.0366,758
2021-01-24,-0.0266,712
2021-01-25,-0.054,1215
2021-01-26,-0.0455,1052
2021-01-27,-0.0409,740
2021-01-28,-0.0208,439
2021-01-29,-0.0209,777
2021-01-30,-0.0231,910
2021-01-31,-0.0505,1149
2021-02-01,-0.0289,812
2021-02-02,-0.0425,709
2021-02-03,0.005,1721
2021-02-04,-0.0156,1212
2021-02-05,-0.0224,832
2021-02-06,-0.0343,969
2021-02-07,-0.0263,2761
2021-02-08,-0.0269,2249
2021-02-09,-0.0248,1363
2021-02-10,-0.0435,1977
2021-02-11,-0.0354,1239
2021-02-12,-0.0132,1143
2021-02-13,0.0,1755
2021-02-14,-0.0177,1384
2021-02-15,-0.0334,553
2021-02-16,-0.0574,968
2021-02-17,-0.0178,1132
2021-02-18,-0.0138,1482
2021-02-19,-0.0177,1047
2021-02-20,-0.013,1587
2021-02-21,-0.0159,2116
2021-02-22,-0.0348,1028
2021-02-23,-0.0481,1564
2021-02-24,-0.0472,2325
2021-02-25,-0.0263,1628
2021-02-26,-0.0331,1069
2021-02-27,-0.0319,743
2021-02-28,-0.0317,821
2021-03-01,-0.056,2069
2021-03-02,-0.0483,1453
2021-03-03,-0.0278,1498
2021-03-04,-0.0306,587
2021-03-05,-0.0285,876
2021-03-06,-0.0394,919
2021-03-07,-0.0422,572
2021-03-08,-0.0145,921
2021-03-09,-0.0372,2115
2021-03-10,-0.0477,1369
2021-03-11,-0.024,896
2021-03-12,-0.0524,663
2021-03-13,-0.0472,531
2021-03-14,-0.0265,4279
2021-03-15,-0.0019,3518
2021-03-16,-0.0349,1090
2021-03-17,-0.0118,1743
2021-03-18,-0.0257,1067
2021-03-19,-0.0344,1067
2021-03-20,-0.0381,1124
2021-03-21,-0.0292,1411
2021-03-22,-0.0204,1413
2021-03-23,-0.0649,1860
2021-03-24,-0.0449,1474
2021-03-25,-0.0331,1061
2021-03-26,-0.0332,4046
2021-03-27,-0.0413,2618
2021-03-28,-0.0642,1426
2021-03-29,-0.0664,1219
2021-03-30,-0.0654,1807
2021-03-31,-0.0333,1143
2021-04-01,-0.0412,1334
2021-04-02,-0.024,945
2021-04-03,-0.0166,2453
2021-04-04,-0.0236,685
2021-04-05,-0.0429,900
2021-04-06,-0.0165,1912
2021-04-07,-0.0107,1448
2021-04-08,-0.0254,787
2021-04-09,-0.0533,1024
2021-04-10,-0.0278,914
2021-04-11,-0.0299,731
2021-04-12,-0.0311,984
2021-04-13,-0.0258,944
2021-04-14,-0.0207,733
2021-04-15,-0.0247,586
2021-04-16,-0.0355,915
2021-04-17,-0.0067,1100
2021-04-18,-0.0313,634
2021-04-19,-0.0245,1681
2021-04-20,-0.0276,635
2021-04-21,-0.0368,1656
2021-04-22,-0.0297,1373
2021-04-23,-0.0383,981
2021-04-24,-0.0227,1033
2021-04-25,-0.0623,1052
2021-04-26,-0.0052,1283
2021-04-27,-0.022,1408
2021-04-28,-0.0105,993
2021-04-29,-0.0328,668
2021-04-30,-0.0274,600
2021-05-01,-0.0181,1111
2021-05-02,-0.0209,988
2021-05-03,-0.0299,2048
2021-05-04,-0.0577,1159
2021-05-05,-0.0374,928
2021-05-06,-0.0614,1040
2021-05-07,-0.0373,667
2021-05-08,-0.0234,745
2021-05-09,-0.0303,1018
2021-05-10,-0.0371,2632
2021-05-11,-0.048,3045
2021-05-12,-0.0386,1803
2021-05-13,-0.0257,1412
2021-05-14,-0.0419,2136
2021-05-15,-0.0385,998
2021-05-16,-0.0255,722
2021-05-17,-0.0295,970
2021-05-18,-0.0342,1257
2021-05-19,-0.0109,2067
2021-05-20,-0.022,1712
2021-05-21,-0.0321,1245
2021-05-22,-0.0492,1209
2021-05-23,-0.0487,1255
2021-05-24,-0.0414,963
2021-05-25,-0.0334,2080
2021-05-26,-0.0291,1793
2021-05-27,-0.0375,2592
2021-05-28,-0.026,1953
2021-05-29,-0.0329,1107
2021-05-30,-0.0303,733
2021-05-31,-0.0367,730
2021-06-01,-0.0438,461
2021-06-02,-0.0025,766
2021-06-03,-0.0336,1734
2021-06-04,-0.0299,3440
2021-06-05,-0.0499,3049
2021-06-06,-0.0483,2230
2021-06-07,-0.0336,1921
2021-06-08,-0.0363,1903
2021-06-09,-0.0326,1572
2021-06-10,-0.0433,1453
2021-06-11,-0.0476,1203
2021-06-12,-0.0466,1404
2021-06-13,-0.0365,1621
2021-06-14,-0.0247,2169
2021-06-15,-0.039,948
2021-06-16,-0.0128,1493
2021-06-17,-0.032,1263
2021-06-18,-0.0347,1099
2021-06-19,-0.0474,1247
2021-06-20,-0.0337,1273
2021-06-21,-0.0359,1050
2021-06-22,-0.0226,1719
2021-06-23,-0.0295,1242
2021-06-24,-0.0401,1301
2021-06-25,-0.0442,2180
2021-06-26,-0.05,2445
2021-06-27,-0.0429,1536
2021-06-28,-0.0441,800
2021-06-29,-0.0314,768
2021-06-30,-0.0401,399
2021-07-01,-0.0186,2292
2021-07-02,-0.035,1010
2021-07-03,-0.0506,714
2021-07-04,-0.0379,791
2021-07-05,-0.0306,1103
2021-07-06,-0.0281,1917
2021-07-07,-0.0407,1498
2021-07-08,-0.0224,1349
2021-07-09,-0.0317,827
2021-07-10,-0.0758,1193
2021-07-11,-0.0606,800
2021-07-12,-0.0187,539
2021-07-13,-0.0122,810
2021-07-14,-0.0561,1323
2021-07-15,-0.0647,1197
2021-07-16,-0.0318,1345
2021-07-17,-0.0327,1528
2021-07-18,-0.0573,985
2021-07-19,-0.0447,541
2021-07-20,-0.0364,1029
2021-07-21,-0.0448,2377
2021-07-22,-0.0321,1794
2021-07-23,-0.0343,1013
2021-07-24,-0.0853,24
2021-07-25,-0.054,12
2021-07-26,-0.0446,743
2021-07-27,-0.0455,558
2021-07-28,-0.0296,587
2021-07-29,-0.0423,718
2021-07-30,-0.0464,1127
2021-07-31,-0.0542,982
2021-08-01,-0.0274,1162
2021-08-02,-0.0324,985
2021-08-03,-0.0081,1179
2021-08-04,-0.032,860
2021-08-05,-0.0356,536
2021-08-06,-0.0275,629
2021-08-07,-0.0038,984
2021-08-08,-0.023,2308
2021-08-09,-0.0263,2609
2021-08-10,-0.0542,1796
2021-08-11,-0.0334,2545
2021-08-12,-0.0337,2031
2021-08-13,-0.0268,1822
2021-08-14,-0.0384,948
2021-08-15,-0.0196,703
2021-08-16,-0.0298,841
2021-08-17,-0.0313,769
2021-08-18,-0.0267,629
2021-08-19,-0.0382,923
2021-08-20,-0.0198,728
2021-08-21,-0.0117,962
2021-08-22,-0.0445,599
2021-08-23,-0.0658,1732
2021-08-24,-0.0329,929
2021-08-25,-0.0205,788
2021-08-26,-0.047,915
2021-08-27,-0.0385,1044
2021-08-28,-0.0436,895
2021-08-29,-0.0393,1061
2021-08-30,-0.0078,1526
2021-08-31,-0.0496,3216
2021-09-01,-0.0543,2919
2021-09-02,-0.0411,1097
2021-09-03,-0.0308,920
2021-09-04,-0.0254,548
2021-09-05,-0.0485,608
2021-09-06,-0.0455,1127
2021-09-07,-0.04,547
2021-09-08,-0.0381,816
2021-09-09,-0.0386,683
2021-09-10,-0.0501,878
2021-09-11,-0.0654,643
2021-09-12,-0.0693,1587
2021-09-13,-0.0447,1327
2021-09-14,-0.0587,650
2021-09-15,-0.0484,1038
2021-09-16,-0.0421,1383
2021-09-17,-0.0135,1778
2021-09-18,-0.039,601
2021-09-19,-0.007,851
2021-09-20,-0.0209,796
2021-09-21,-0.0359,665
2021-09-22,-0.0312,524
2021-09-23,-0.0395,386
2021-09-24,0.0131,1267
2021-09-25,-0.0039,485
2021-09-26,-0.0393,639
2021-09-27,-0.0298,2930
2021-09-28,-0.0244,2319
2021-09-29,-0.034,1754
2021-09-30,-0.0355,4285
2021-10-01,-0.0359,2616
2021-10-02,-0.0274,1336
2021-10-03,-0.0365,1834
2021-10-04,-0.0084,1258
2021-10-05,-0.0082,942
2021-10-06,-0.0293,656
2021-10-07,-0.0084,711
2021-10-08,-0.0266,941
2021-10-09,-0.0405,928
2021-10-10,-0.0566,1080
2021-10-11,-0.0361,895
2021-10-12,-0.0272,673
2021-10-13,-0.0246,1072
2021-10-14,-0.0215,345
2021-10-15,-0.0319,828
2021-10-16,-0.0449,722
2021-10-17,-0.0571,855
2021-10-18,-0.0494,1117
2021-10-19,-0.0338,1232
2021-10-20,-0.0193,977
2021-10-21,-0.0177,673
2021-10-22,-0.0332,1458
2021-10-23,-0.0032,1768
2021-10-24,-0.044,936
2021-10-25,-0.03,1200
2021-10-26,-0.0449,751
2021-10-27,-0.0115,1024
2021-10-28,-0.0249,599
2021-10-29,-0.0479,198
2021-10-30,-0.0307,435
2021-10-31,-0.0207,420
2021-11-01,-0.0493,625
2021-11-02,-0.0535,457
2021-11-03,-0.0292,436
2021-11-04,-0.0228,906
2021-11-05,-0.0534,766
2021-11-06,-0.0549,573
2021-11-07,-0.0417,1768
2021-11-08,-0.0386,3261
2021-11-09,-0.0533,2771
2021-11-10,-0.0708,2074
2021-11-11,-0.052,1555
2021-11-12,-0.0383,722
2021-11-13,-0.0548,1090
2021-11-14,-0.047,702
2021-11-15,-0.0015,715
2021-11-16,-0.034,1198
2021-11-17,-0.0426,1164
2021-11-18,-0.0369,493
2021-11-19,-0.0723,782
2021-11-20,-0.0694,482
2021-11-21,-0.0386,489
2021-11-22,-0.0845,932
2021-11-23,-0.0825,1004
2021-11-24,-0.0455,599
2021-11-25,-0.0404,839
2021-11-26,-0.0631,1479
2021-11-27,-0.0455,913
2021-11-28,-0.0364,720
2021-11-29,-0.0448,1161
2021-11-30,-0.0163,619
2021-12-01,-0.035,1266
2021-12-02,-0.054,692
2021-12-03,-0.035,870
2021-12-04,-0.0316,868
2021-12-05,-0.0436,1287
2021-12-06,-0.0438,678
2021-12-07,-0.0396,243
2021-12-08,-0.0323,619
2021-12-09,-0.0392,583
2021-12-10,-0.0072,2120
2021-12-11,-0.0358,2568
2021-12-12,-0.0347,639
2021-12-13,-0.0365,501
2021-12-14,-0.0325,497
2021-12-15,-0.0327,1299
2021-12-16,-0.0224,1121
2021-12-17,-0.0301,1031
2021-12-18,-0.0218,518
2021-12-19,-0.0603,540
2021-12-20,-0.0455,640
2021-12-21,-0.0226,343
2021-12-22,-0.0302,577
2021-12-23,-0.0453,480
2021-12-24,-0.0079,440
2021-12-25,-0.0184,421
2021-12-26,-0.0326,810
2021-12-27,-0.0376,705
2021-12-28,-0.0372,463
2021-12-29,-0.0418,508
2021-12-30,-0.0296,525
2021-12-31,-0.0285,410
2022-01-01,-0.0282,588
2022-01-02,-0.0326,425
2022-01-03,-0.0535,488
2022-01-04,-0.0409,316
2022-01-05,-0.0454,409
2022-01-06,-0.0396,660
2022-01-07,-0.0466,892
2022-01-08,-0.0662,1017
2022-01-09,-0.066,796
2022-01-10,-0.0323,682
2022-01-11,-0.0587,1026
2022-01-12,-0.0068,1581
2022-01-13,-0.0201,1577
2022-01-14,-0.0253,920
2022-01-15,-0.0449,535
2022-01-16,-0.0385,1348
2022-01-17,-0.0387,713
2022-01-18,-0.0447,703
2022-01-19,-0.0148,599
2022-01-20,-0.0299,1173
2022-01-21,-0.0558,1135
2022-01-22,-0.0559,907
2022-01-23,-0.0442,588
2022-01-24,-0.0537,386
2022-01-25,-0.0428,490
2022-01-26,-0.0207,968
2022-01-27,-0.0442,405
2022-01-28,-0.0438,231
2022-01-29,-0.039,197
2022-01-30,-0.0561,3
2022-01-31,-0.0568,386
2022-02-01,-0.0685,667
2022-02-02,-0.0511,378
2022-02-03,-0.0157,823
2022-02-04,-0.0479,614
2022-02-05,-0.0225,456
2022-02-06,-0.016,487
2022-02-07,-0.0332,1607
2022-02-08,-0.0403,1239
2022-02-09,-0.0518,697
2022-02-10,-0.0307,222
2022-02-11,-0.0422,302
2022-02-12,-0.0439,448
2022-02-13,-0.0436,480
2022-02-14,-0.0667,695
2022-02-15,-0.0377,442
2022-02-16,-0.0448,400
2022-02-17,-0.0312,368
2022-02-18,-0.055,508
2022-02-19,-0.0413,580
2022-02-20,-0.0345,339
2022-02-21,-0.0278,675
2022-02-22,-0.0295,622
2022-02-23,-0.0394,560
2022-02-24,-0.011,769
2022-02-25,-0.0303,663
2022-02-26,-0.0089,687
2022-02-27,0.0471,612
2022-02-28,0.0353,527
2022-03-01,-0.0315,707
2022-03-02,-0.0284,339
2022-03-03,-0.0346,779
2022-03-04,-0.0277,541
2022-03-05,-0.033,494
2022-03-06,-0.0332,419
2022-03-07,-0.0202,511
2022-03-08,-0.0361,630
2022-03-09,-0.0394,376
2022-03-10,-0.0514,568
2022-03-11,-0.025,868
2022-03-12,-0.0263,498
2022-03-13,-0.0334,478
2022-03-14,-0.0308,298
2022-03-15,-0.028,719
2022-03-16,-0.0345,336
2022-03-17,-0.0329,331
2022-03-18,-0.0424,557
2022-03-19,-0.0331,264
2022-03-20,-0.0202,290
2022-03-21,-0.018,509
2022-03-22,-0.0305,372
2022-03-23,-0.0251,558
2022-03-24,-0.0036,673
2022-03-25,-0.0483,489
2022-03-26,-0.0607,472
2022-03-27,-0.0222,385
2022-03-28,-0.0407,344
2022-03-29,-0.0452,894
2022-03-30,-0.0101,867
2022-03-31,-0.0398,585
2022-04-01,-0.0288,544
2022-04-02,-0.0373,693
2022-04-03,-0.0347,611
2022-04-04,-0.0086,582
2022-04-05,-0.0224,478
2022-04-06,-0.0227,391
2022-04-07,-0.0323,388
2022-04-08,-0.0317,228
2022-04-09,-0.0386,334
2022-04-10,-0.05,489
2022-04-11,-0.0509,449
2022-04-12,-0.0546,502
2022-04-13,-0.0605,722
2022-04-14,-0.0291,908
2022-04-15,-0.0274,650
2022-04-16,-0.0323,573
2022-04-17,-0.0249,320
2022-04-18,-0.0313,392
2022-04-19,-0.0206,965
2022-04-20,-0.0279,918
2022-04-21,-0.0175,762
2022-04-22,-0.0246,329
2022-04-23,-0.0291,305
2022-04-24,-0.0349,453
2022-04-25,-0.0347,326
2022-04-26,-0.0487,294
2022-04-27,-0.0669,450
2022-04-28,-0.0343,256
2022-04-29,-0.0296,292
2022-04-30,-0.0369,279
2022-05-01,-0.0143,963
2022-05-02,-0.0307,389
2022-05-03,-0.0174,1136
2022-05-04,-0.0304,806
2022-05-05,-0.0408,817
2022-05-06,-0.0231,867
2022-05-07,0.0066,820
2022-05-08,-0.0208,440
2022-05-09,-0.0529,425
2022-05-10,-0.0277,1123
2022-05-11,-0.0344,1224
2022-05-12,-0.0345,810
2022-05-13,-0.0552,939
2022-05-14,-0.0633,1733
2022-05-15,-0.0445,964
2022-05-16,-0.042,681
2022-05-17,-0.0409,747
2022-05-18,-0.0329,904
2022-05-19,-0.0299,645
2022-05-20,-0.0401,1096
2022-05-21,-0.0416,537
2022-05-22,-0.0269,366
2022-05-23,-0.0522,373
2022-05-24,-0.0307,781
2022-05-25,-0.0341,1172
2022-05-26,-0.0228,695
2022-05-27,-0.022,705
2022-05-28,-0.0247,497
2022-05-29,-0.0539,485
2022-05-30,-0.0471,487
2022-05-31,-0.0285,620
2022-06-01,-0.0558,1052
2022-06-02,-0.049,616
2022-06-03,-0.0546,786
2022-06-04,-0.0556,1569
2022-06-05,-0.0655,2134
2022-06-06,-0.077,2490
2022-06-07,-0.0692,3087
2022-06-08,-0.0478,2027
2022-06-09,-0.0409,1226
2022-06-10,-0.0343,762
2022-06-11,-0.0077,665
2022-06-12,-0.0313,629
2022-06-13,-0.0445,753
2022-06-14,-0.0254,1552
2022-06-15,-0.0373,2839
2022-06-16,-0.0352,1315
2022-06-17,-0.0302,805
2022-06-18,-0.0239,837
2022-06-19,-0.0257,1395
2022-06-20,-0.0228,944
2022-06-21,-0.0282,1423
2022-06-22,-0.0285,615
2022-06-23,-0.0267,805
2022-06-24,-0.0511,972
2022-06-25,-0.0425,992
2022-06-26,-0.039,672
2022-06-27,-0.0393,559
2022-06-28,-0.0599,630
2022-06-29,-0.0421,2324
2022-06-30,-0.028,3193
2022-07-01,-0.0423,2066
2022-07-02,-0.0351,1493
2022-07-03,-0.0523,1807
2022-07-04,-0.0617,1907
2022-07-05,-0.0301,1328
2022-07-06,-0.0438,1167
2022-07-07,-0.0497,1954
2022-07-08,-0.0388,1183
2022-07-09,-0.0482,1272
2022-07-10,-0.0451,1321
2022-07-11,-0.0433,1144
2022-07-12,-0.0263,1008
2022-07-13,-0.0352,703
2022-07-14,-0.0394,505
2022-07-15,-0.0513,428
2022-07-16,-0.0364,348
2022-07-17,-0.0391,492
2022-07-18,-0.0434,691
2022-07-19,-0.0353,697
2022-07-20,-0.0366,906
2022-07-21,-0.0255,2352
2022-07-22,-0.0133,2334
2022-07-23,-0.026,1624
2022-07-24,-0.0399,1791
2022-07-25,-0.0625,2354
2022-07-26,-0.0246,1550
2022-07-27,-0.0384,2232
2022-07-28,-0.0332,3153
2022-07-29,-0.0257,2441
2022-07-30,-0.0732,3418
2022-07-31,-0.0461,2281
2022-08-01,-0.0474,1424
2022-08-02,-0.0337,1856
2022-08-03,-0.0501,1786
2022-08-04,-0.0301,2331
2022-08-05,-0.0608,3608
2022-08-06,-0.0358,2509
2022-08-07,-0.0297,1448
2022-08-08,-0.0351,2330
2022-08-09,-0.0415,1659
2022-08-10,-0.0477,1310
2022-08-11,-0.0364,1216
2022-08-12,-0.0199,1852
2022-08-13,-0.0286,1065
2022-08-14,-0.039,1175
2022-08-15,-0.042,1292
2022-08-16,-0.0326,900
2022-08-17,-0.023,776
2022-08-18,-0.0291,1049
2022-08-19,-0.0348,2591
2022-08-20,-0.0282,1918
2022-08-21,-0.0262,1189
2022-08-22,-0.0462,4101
2022-08-23,-0.0428,3501
2022-08-24,-0.0084,6948
2022-08-25,-0.0154,4752
2022-08-26,-0.0193,1820
2022-08-27,-0.0433,3
2022-08-28,-0.0283,1113
2022-08-29,-0.0164,1892
2022-08-30,-0.0418,1087
2022-08-31,-0.0153,1287
2022-09-01,-0.0385,1424
2022-09-02,-0.0349,1223
2022-09-03,-0.046,1491
2022-09-04,-0.0356,1123
2022-09-05,-0.0307,1316
2022-09-06,-0.0281,1018
2022-09-07,-0.0334,680
2022-09-08,-0.0411,646
2022-09-09,-0.0345,649
2022-09-10,-0.0408,862
2022-09-11,-0.0213,1121
2022-09-12,-0.0055,2454
2022-09-13,-0.0116,1378
2022-09-14,-0.0339,1128
2022-09-15,-0.0285,911
2022-09-16,-0.0289,1024
2022-09-17,-0.0395,1032
2022-09-18,-0.0205,1333
2022-09-19,-0.0108,1140
2022-09-20,-0.015,1966
2022-09-21,-0.0103,2299
2022-09-22,-0.0181,1322
2022-09-23,-0.0261,271
2022-09-24,-0.0192,1956
2022-09-25,-0.0122,2491
2022-09-26,-0.0003,3178
2022-09-27,-0.0277,1050
2022-09-28,-0.0422,625
2022-09-29,-0.0622,1179
2022-09-30,-0.044,1293
2022-10-01,-0.0282,858
2022-10-02,-0.012,1324
2022-10-03,-0.039,1396
2022-10-04,-0.0437,735
2022-10-05,-0.0246,930
2022-10-06,-0.0397,508
2022-10-07,-0.0342,460
2022-10-08,-0.0527,441
2022-10-09,-0.0355,981
2022-10-10,-0.0325,514
2022-10-11,-0.0585,539
2022-10-12,-0.0356,484
2022-10-13,-0.0268,331
2022-10-14,-0.0254,3629
2022-10-15,-0.0193,1727
2022-10-16,-0.0421,1449
2022-10-17,-0.0305,1328
2022-10-18,-0.0677,1017
2022-10-19,-0.0614,1038
2022-10-20,-0.0308,1881
2022-10-21,-0.0228,1108
2022-10-22,-0.0379,1013
2022-10-23,-0.0424,1223
2022-10-24,-0.0282,1082
2022-10-25,-0.0059,2665
2022-10-26,-0.0027,1676
2022-10-27,0.001,1492
2022-10-28,-0.0213,798
2022-10-29,-0.0409,452
2022-10-30,-0.0452,602
2022-10-31,-0.0376,621
2022-11-01,-0.0441,478
2022-11-02,-0.0448,620
2022-11-03,-0.0224,1754
2022-11-04,-0.0369,2763
2022-11-05,-0.0289,1525
2022-11-06,-0.0398,3173
2022-11-07,-0.0452,5765
2022-11-08,-0.0205,6541
2022-11-09,-0.0302,4297
2022-11-10,-0.0272,5143
2022-11-11,-0.0348,4733
2022-11-12,-0.0263,2723
2022-11-13,-0.0137,2851
2022-11-14,-0.0172,2645
2022-11-15,-0.0286,3305
2022-11-16,-0.0117,2517
