date,sentiment_score,volume
2020-05-27,-0.0394,9717
2020-05-28,-0.0306,8385
2020-05-29,-0.0298,10073
2020-05-30,-0.0323,9738
2020-05-31,-0.0237,9407
2020-06-01,-0.0321,8236
2020-06-02,-0.028,8176
2020-06-03,-0.0387,10787
2020-06-04,-0.0416,10846
2020-06-05,-0.0385,8315
2020-06-06,-0.0319,11322
2020-06-07,-0.0561,10310
2020-06-08,-0.0346,9349
2020-06-09,-0.0308,9322
2020-06-10,-0.0346,7139
2020-06-11,-0.0617,9687
2020-06-12,-0.0456,11428
2020-06-13,-0.0466,8432
2020-06-14,-0.0335,6414
2020-06-15,-0.0253,7295
2020-06-16,-0.0383,12434
2020-06-17,-0.0306,12032
2020-06-18,-0.0279,11411
2020-06-19,-0.0341,10240
2020-06-20,-0.0226,10408
2020-06-21,-0.0463,11021
2020-06-22,-0.0501,10348
2020-06-23,-0.0371,9088
2020-06-24,-0.0317,12072
2020-06-25,-0.0306,15782
2020-06-26,-0.0403,12031
2020-06-27,-0.0431,10366
2020-06-28,-0.0376,12142
2020-06-29,-0.0353,10262
2020-06-30,-0.0475,13260
2020-07-01,-0.0446,12093
2020-07-02,-0.0394,12109
2020-07-03,-0.0438,13567
2020-07-04,-0.0281,12469
2020-07-05,-0.0441,12584
2020-07-06,-0.0376,12971
2020-07-07,-0.035,12381
2020-07-08,-0.044,11269
2020-07-09,-0.0451,11700
2020-07-10,-0.0471,12893
2020-07-11,-0.0449,10145
2020-07-12,-0.0382,18411
2020-07-13,-0.0483,19469
2020-07-14,-0.045,20636
2020-07-15,-0.0657,20251
2020-07-16,-0.0637,20822
2020-07-17,-0.0616,21886
2020-07-18,-0.0589,14559
2020-07-19,-0.0533,17104
2020-07-20,-0.0581,14432
2020-07-21,-0.0425,15090
2020-07-22,-0.0337,16478
2020-07-23,-0.0416,17544
2020-07-24,-0.0472,18577
2020-07-25,-0.0436,15412
2020-07-26,-0.0395,18977
2020-07-27,-0.0529,24876
2020-07-28,-0.0459,21261
2020-07-29,-0.0446,18988
2020-07-30,-0.0378,12852
2020-07-31,-0.0346,22317
2020-08-01,-0.0408,21002
2020-08-02,-0.0513,18921
2020-08-03,-0.0441,22987
2020-08-04,-0.0429,25289
2020-08-05,-0.0339,12670
2020-08-06,-0.0289,12707
2020-08-07,-0.0465,14580
2020-08-08,-0.0474,16445
2020-08-09,-0.0425,12155
2020-08-10,-0.0256,11896
2020-08-11,-0.0342,16734
2020-08-12,-0.0525,17398
2020-08-13,-0.0568,19100
2020-08-14,-0.0516,15403
2020-08-15,-0.0366,19425
2020-08-16,-0.042,23203
2020-08-17,-0.0336,28070
2020-08-18,-0.0342,23123
2020-08-19,-0.0378,17820
2020-08-20,-0.0373,15902
2020-08-21,-0.0356,16753
2020-08-22,-0.0277,12549
2020-08-23,-0.0366,22740
2020-08-24,-0.0514,24334
2020-08-25,-0.034,22964
2020-08-26,-0.0313,17156
2020-08-27,-0.0327,17778
2020-08-28,-0.0237,11962
2020-08-29,-0.0389,15289
2020-08-30,-0.0385,23419
2020-08-31,-0.038,18606
2020-09-01,-0.0424,17979
2020-09-02,-0.0373,16023
2020-09-03,-0.0314,11563
2020-09-04,-0.0539,13045
2020-09-05,-0.0476,9647
2020-09-06,-0.0398,7938
2020-09-07,-0.0224,7406
2020-09-08,-0.0465,15793
2020-09-09,-0.0329,14169
2020-09-10,-0.0211,14061
2020-09-11,-0.0367,11660
2020-09-12,-0.0351,9884
2020-09-13,-0.0347,10848
2020-09-14,-0.0346,7115
2020-09-15,-0.0568,15122
2020-09-16,-0.0418,13216
2020-09-17,-0.0257,11454
2020-09-18,-0.0393,10556
2020-09-19,-0.0523,8838
2020-09-20,-0.0467,8125
2020-09-21,-0.0455,7051
2020-09-22,-0.033,9810
2020-09-23,-0.0309,10525
2020-09-24,-0.0322,14772
2020-09-25,-0.0281,12247
2020-09-26,-0.0318,8309
2020-09-27,-0.0366,9932
2020-09-28,-0.0467,10620
2020-09-29,-0.0409,7307
2020-09-30,-0.0322,8214
2020-10-01,-0.0353,7779
2020-10-02,-0.0317,7232
2020-10-03,-0.0317,10931
2020-10-04,-0.0373,9042
2020-10-05,-0.0332,11107
2020-10-06,-0.0279,17224
2020-10-07,-0.0248,12390
2020-10-08,-0.0325,8934
2020-10-09,-0.03,6401
2020-10-10,-0.0449,9542
2020-10-11,-0.0415,10850
2020-10-12,-0.0229,8468
2020-10-13,-0.03,7831
2020-10-14,-0.0273,8010
2020-10-15,-0.0581,4589
2020-10-16,-0.0475,4176
2020-10-17,-0.0341,854
2020-10-18,-0.0407,3623
2020-10-19,-0.0386,8207
2020-10-20,-0.0437,8224
2020-10-21,-0.0433,6947
2020-10-22,-0.0362,8040
2020-10-23,-0.0347,6819
2020-10-24,-0.042,7553
2020-10-25,-0.0345,7227
2020-10-26,-0.0402,5744
2020-10-27,-0.0494,8500
2020-10-28,-0.0393,7179
2020-10-29,-0.0353,17819
2020-10-30,-0.0459,12600
2020-10-31,-0.054,7267
2020-11-01,-0.043,9741
2020-11-02,-0.0382,12235
2020-11-03,-0.0456,14928
2020-11-04,-0.0469,8183
2020-11-05,-0.0425,8669
2020-11-06,-0.0451,8299
2020-11-07,-0.0527,6329
2020-11-08,-0.0398,1543
2020-11-09,-0.0376,4995
2020-11-10,-0.0308,9144
2020-11-11,-0.033,11660
2020-11-12,-0.046,9923
2020-11-13,-0.049,7886
2020-11-14,-0.0497,7197
2020-11-15,-0.0381,6839
2020-11-16,-0.0479,5096
2020-11-17,-0.0538,6914
2020-11-18,-0.0398,6307
2020-11-19,-0.0431,6165
2020-11-20,-0.0346,4182
2020-11-21,-0.0247,5045
2020-11-22,-0.0418,5083
2020-11-23,-0.0381,4559
2020-11-24,-0.0377,5757
2020-11-25,-0.0295,5945
2020-11-26,-0.0501,4764
2020-11-27,-0.0218,5935
2020-11-28,-0.0308,7732
2020-11-29,-0.0431,4239
2020-11-30,-0.0534,5251
2020-12-01,-0.0401,5732
2020-12-02,-0.0408,6472
2020-12-03,-0.042,7450
2020-12-04,-0.0386,6108
2020-12-05,-0.0363,6227
2020-12-06,-0.0402,6122
2020-12-07,-0.031,7341
2020-12-08,-0.0591,6307
2020-12-09,-0.0295,4511
2020-12-10,-0.0219,3944
2020-12-11,-0.0279,4334
2020-12-12,-0.0355,5602
2020-12-13,-0.0327,4289
2020-12-14,-0.0376,4469
2020-12-15,-0.0294,1649
2020-12-16,-0.0402,2178
2020-12-17,-0.0344,4018
2020-12-18,-0.0385,7648
2020-12-19,-0.0397,4604
2020-12-20,-0.0209,7679
2020-12-21,-0.0224,3837
2020-12-22,-0.0517,4262
2020-12-23,-0.0508,4933
2020-12-24,-0.0448,4166
2020-12-25,-0.042,2693
2020-12-26,-0.0301,5304
2020-12-27,-0.0359,3625
2020-12-28,-0.0513,6151
2020-12-29,-0.0465,5384
2020-12-30,-0.0425,6697
2020-12-31,-0.0374,6525
2021-01-01,-0.0473,4436
2021-01-02,-0.0357,5383
2021-01-03,-0.0226,4525
2021-01-04,-0.0292,1190
2021-01-05,-0.0445,2398
2021-01-06,-0.0427,3747
2021-01-07,-0.037,2763
2021-01-08,-0.0424,4042
2021-01-09,-0.0744,5032
2021-01-10,-0.0689,6280
2021-01-11,-0.0475,4116
2021-01-12,-0.0353,3817
2021-01-13,-0.0316,4287
2021-01-14,-0.0571,2819
2021-01-15,-0.058,10294
2021-01-16,-0.0427,4611
2021-01-17,-0.0292,6634
2021-01-18,-0.032,8591
2021-01-19,-0.0435,5186
2021-01-20,-0.0269,3984
2021-01-21,-0.0436,4066
2021-01-22,-0.0457,3994
2021-01-23,-0.0333,3664
2021-01-24,-0.0371,5133
2021-01-25,-0.0352,5978
2021-01-26,-0.0334,5598
2021-01-27,-0.0312,4918
2021-01-28,-0.0336,6048
2021-01-29,-0.0246,5248
2021-01-30,-0.0433,6399
2021-01-31,-0.0314,8409
2021-02-01,-0.0321,4287
2021-02-02,-0.0347,4051
2021-02-03,-0.0259,4253
2021-02-04,-0.0269,4030
2021-02-05,-0.0252,3002
2021-02-06,-0.0294,3847
2021-02-07,-0.0274,6065
2021-02-08,-0.0218,5804
2021-02-09,-0.0385,4638
2021-02-10,-0.0362,5542
2021-02-11,-0.0268,4121
2021-02-12,-0.035,5107
2021-02-13,-0.0394,6237
2021-02-14,-0.0398,5481
2021-02-15,-0.0341,3271
2021-02-16,-0.0359,4380
2021-02-17,-0.0337,5914
2021-02-18,-0.0212,4866
2021-02-19,-0.0221,3493
2021-02-20,-0.0259,4738
2021-02-21,-0.0386,6010
2021-02-22,-0.0403,4138
2021-02-23,-0.0412,5619
2021-02-24,-0.0435,6987
2021-02-25,-0.0322,5771
2021-02-26,-0.0289,4676
2021-02-27,-0.0349,5052
2021-02-28,-0.0308,5125
2021-03-01,-0.0245,6897
2021-03-02,-0.0426,6145
2021-03-03,-0.0259,4383
2021-03-04,-0.0295,3514
2021-03-05,-0.0316,4853
2021-03-06,-0.0291,5078
2021-03-07,-0.0264,3914
2021-03-08,-0.0249,4635
2021-03-09,-0.0335,6005
2021-03-10,-0.0357,4090
2021-03-11,-0.0237,2966
2021-03-12,-0.0456,2559
2021-03-13,-0.051,3195
2021-03-14,-0.0351,8392
2021-03-15,-0.0103,7307
2021-03-16,-0.0312,4007
2021-03-17,-0.0233,4810
2021-03-18,-0.033,4385
2021-03-19,-0.042,3444
2021-03-20,-0.0359,4941
2021-03-21,-0.0238,4813
2021-03-22,-0.0463,5173
2021-03-23,-0.0661,6757
2021-03-24,-0.0336,5464
2021-03-25,-0.0315,4377
2021-03-26,-0.0335,8288
2021-03-27,-0.0347,5883
2021-03-28,-0.0459,5064
2021-03-29,-0.0459,4761
2021-03-30,-0.0498,5854
2021-03-31,-0.0384,4858
2021-04-01,-0.0471,5144
2021-04-02,-0.0319,4459
2021-04-03,-0.0276,6352
2021-04-04,-0.0317,3881
2021-04-05,-0.0388,5697
2021-04-06,-0.0295,7477
2021-04-07,-0.0172,6848
2021-04-08,-0.0304,4633
2021-04-09,-0.0366,5378
2021-04-10,-0.0308,5676
2021-04-11,-0.045,6306
2021-04-12,-0.0523,7629
2021-04-13,-0.0291,4041
2021-04-14,-0.0282,4575
2021-04-15,-0.036,4849
2021-04-16,-0.0376,4991
2021-04-17,-0.0277,3513
2021-04-18,-0.0227,2855
2021-04-19,-0.0288,6128
2021-04-20,-0.0291,3496
2021-04-21,-0.0432,7220
2021-04-22,-0.045,7019
2021-04-23,-0.05,9756
2021-04-24,-0.0455,8189
2021-04-25,-0.0472,7003
2021-04-26,-0.0347,5283
2021-04-27,-0.0362,4952
2021-04-28,-0.0207,3503
2021-04-29,-0.0279,3031
2021-04-30,-0.0306,2971
2021-05-01,-0.0394,5620
2021-05-02,-0.0237,4862
2021-05-03,-0.0284,6553
2021-05-04,-0.0357,4951
2021-05-05,-0.0352,4271
2021-05-06,-0.0307,4731
2021-05-07,-0.0239,4222
2021-05-08,-0.0228,4010
2021-05-09,-0.0372,6419
2021-05-10,-0.0422,14981
2021-05-11,-0.0439,11503
2021-05-12,-0.0375,9753
2021-05-13,-0.0305,6854
2021-05-14,-0.03,8865
2021-05-15,-0.0377,5808
2021-05-16,-0.0225,4641
2021-05-17,-0.0334,3078
2021-05-18,-0.0278,5999
2021-05-19,-0.0276,7907
2021-05-20,-0.0308,6576
2021-05-21,-0.035,6824
2021-05-22,-0.0293,7936
2021-05-23,-0.0308,5729
2021-05-24,-0.0478,5678
2021-05-25,-0.0484,6986
2021-05-26,-0.0317,6951
2021-05-27,-0.0277,6894
2021-05-28,-0.0364,6632
2021-05-29,-0.0309,4486
2021-05-30,-0.0318,4717
2021-05-31,-0.026,3694
2021-06-01,-0.0403,3373
2021-06-02,-0.0317,3775
2021-06-03,-0.031,6920
2021-06-04,-0.0322,8174
2021-06-05,-0.0358,9473
2021-06-06,-0.0444,6333
2021-06-07,-0.0392,6330
2021-06-08,-0.0377,8840
2021-06-09,-0.0259,6929
2021-06-10,-0.0342,5364
2021-06-11,-0.0294,4711
2021-06-12,-0.0311,4072
2021-06-13,-0.0297,6195
2021-06-14,-0.0248,6665
2021-06-15,-0.0332,5648
2021-06-16,-0.0186,6813
2021-06-17,-0.0454,7613
2021-06-18,-0.0272,5923
2021-06-19,-0.0317,4563
2021-06-20,-0.047,6221
2021-06-21,-0.0312,4969
2021-06-22,-0.0285,6348
2021-06-23,-0.0421,7273
2021-06-24,-0.0432,6046
2021-06-25,-0.0469,7729
2021-06-26,-0.0564,7896
2021-06-27,-0.0499,5810
2021-06-28,-0.0309,6291
2021-06-29,-0.0159,3547
2021-06-30,-0.0375,1834
2021-07-01,-0.0286,7210
2021-07-02,-0.0412,5703
2021-07-03,-0.0456,3749
2021-07-04,-0.0334,4711
2021-07-05,-0.0323,4813
2021-07-06,-0.0442,6327
2021-07-07,-0.1058,7633
2021-07-08,-0.0403,5331
2021-07-09,-0.0279,4121
2021-07-10,-0.04,4633
2021-07-11,-0.0469,4364
2021-07-12,-0.0344,3567
2021-07-13,-0.0293,3645
2021-07-14,-0.0449,5477
2021-07-15,-0.0458,4506
2021-07-16,-0.0292,5396
2021-07-17,-0.0393,4363
2021-07-18,-0.0454,4989
2021-07-19,-0.0433,3194
2021-07-20,-0.0294,3755
2021-07-21,-0.0295,10410
2021-07-22,-0.0555,10128
2021-07-23,-0.0454,5298
2021-07-24,-0.0625,109
2021-07-25,-0.0737,96
2021-07-26,-0.0402,3320
2021-07-27,-0.0437,4035
2021-07-28,-0.0387,3018
2021-07-29,-0.0399,3159
2021-07-30,-0.0397,3802
2021-07-31,-0.0364,3582
2021-08-01,-0.0234,4205
2021-08-02,-0.03,5640
2021-08-03,-0.0246,4862
2021-08-04,-0.0306,4751
2021-08-05,-0.0255,3070
2021-08-06,-0.0212,3072
2021-08-07,-0.0265,7921
2021-08-08,-0.0342,9144
2021-08-09,-0.0303,8978
2021-08-10,-0.0352,6661
2021-08-11,-0.0335,6809
2021-08-12,-0.0384,5913
2021-08-13,-0.0337,5265
2021-08-14,-0.0308,3865
2021-08-15,-0.0385,5679
2021-08-16,-0.0268,8213
2021-08-17,-0.0329,5821
2021-08-18,-0.0211,5693
2021-08-19,-0.0285,4730
2021-08-20,-0.0326,4395
2021-08-21,-0.0339,4528
2021-08-22,-0.0404,4310
2021-08-23,-0.0406,6339
2021-08-24,-0.0285,5080
2021-08-25,-0.0197,5037
2021-08-26,-0.0249,6216
2021-08-27,-0.0331,6303
2021-08-28,-0.0324,4768
2021-08-29,-0.0196,5668
2021-08-30,-0.0184,6536
2021-08-31,-0.0618,9690
2021-09-01,-0.0543,7269
2021-09-02,-0.029,4888
2021-09-03,-0.0307,3992
2021-09-04,-0.0293,4672
2021-09-05,-0.0379,3713
2021-09-06,-0.0323,4303
2021-09-07,-0.0287,2738
2021-09-08,-0.0328,3096
2021-09-09,-0.0293,2825
2021-09-10,-0.0391,3245
2021-09-11,-0.0412,3058
2021-09-12,-0.0481,5351
2021-09-13,-0.0387,4146
2021-09-14,-0.0352,3542
2021-09-15,-0.0347,3393
2021-09-16,-0.0239,5166
2021-09-17,-0.0217,3938
2021-09-18,-0.0359,2635
2021-09-19,-0.0402,3372
2021-09-20,-0.0374,3157
2021-09-21,-0.0475,3863
2021-09-22,-0.04,3159
2021-09-23,-0.034,3201
2021-09-24,-0.0168,3519
2021-09-25,-0.026,2132
2021-09-26,-0.0131,4007
2021-09-27,-0.0263,6222
2021-09-28,-0.0199,6034
2021-09-29,-0.0341,5047
2021-09-30,-0.022,10400
2021-10-01,-0.0226,7468
2021-10-02,-0.0251,4121
2021-10-03,-0.0319,5356
2021-10-04,-0.0153,3602
2021-10-05,-0.0211,2689
2021-10-06,-0.0282,3087
2021-10-07,-0.0258,4006
2021-10-08,-0.036,5825
2021-10-09,-0.0345,4273
2021-10-10,-0.0367,4675
2021-10-11,-0.0324,3880
2021-10-12,-0.0302,3357
2021-10-13,-0.0395,2994
2021-10-14,-0.0411,1425
2021-10-15,-0.0339,4844
2021-10-16,-0.0278,4815
2021-10-17,-0.0486,3352
2021-10-18,-0.0493,6294
2021-10-19,-0.031,4515
2021-10-20,-0.0164,3808
2021-10-21,-0.0231,3321
2021-10-22,-0.031,3451
2021-10-23,-0.0121,4188
2021-10-24,-0.03,3587
2021-10-25,-0.0165,4156
2021-10-26,-0.0295,3396
2021-10-27,-0.0265,3275
2021-10-28,-0.036,2607
2021-10-29,-0.0287,1167
2021-10-30,-0.0251,2040
2021-10-31,-0.0252,2155
2021-11-01,-0.023,3465
2021-11-02,-0.0274,4082
2021-11-03,-0.0327,3430
2021-11-04,-0.0316,4872
2021-11-05,-0.0453,4778
2021-11-06,-0.0344,3533
2021-11-07,-0.0414,5776
2021-11-08,-0.0422,8389
2021-11-09,-0.0469,9481
2021-11-10,-0.0438,6481
2021-11-11,-0.0306,6670
2021-11-12,-0.0312,4650
2021-11-13,-0.0383,3837
2021-11-14,-0.039,3544
2021-11-15,-0.0288,3577
2021-11-16,-0.0355,5552
2021-11-17,-0.0356,5035
2021-11-18,-0.0251,3363
2021-11-19,-0.0402,4517
2021-11-20,-0.0352,3771
2021-11-21,-0.0348,4003
2021-11-22,-0.0582,3515
2021-11-23,-0.0455,3242
2021-11-24,-0.0316,5227
2021-11-25,-0.039,5449
2021-11-26,-0.0385,7620
2021-11-27,-0.0378,6953
2021-11-28,-0.039,5437
2021-11-29,-0.0347,5029
2021-11-30,-0.0169,2065
2021-12-01,-0.0346,4657
2021-12-02,-0.0331,2701
2021-12-03,-0.0346,3329
2021-12-04,-0.0466,2818
2021-12-05,-0.0304,5672
2021-12-06,-0.0264,3745
2021-12-07,-0.0309,1785
2021-12-08,-0.0345,3241
2021-12-09,-0.0412,2543
2021-12-10,-0.0223,5065
2021-12-11,-0.0432,6006
2021-12-12,-0.0377,3010
2021-12-13,-0.0395,2498
2021-12-14,-0.0309,3166
2021-12-15,-0.0336,5917
2021-12-16,-0.0199,4611
2021-12-17,-0.0354,3971
2021-12-18,-0.0375,4933
2021-12-19,-0.0273,3021
2021-12-20,-0.0305,2834
2021-12-21,-0.0345,2429
2021-12-22,-0.0283,3109
2021-12-23,-0.0267,3584
2021-12-24,-0.0177,2176
2021-12-25,-0.0315,2770
2021-12-26,-0.0378,3612
2021-12-27,-0.0295,4428
2021-12-28,-0.0363,4465
2021-12-29,-0.0444,3902
2021-12-30,-0.048,3079
2021-12-31,-0.037,2036
2022-01-01,-0.045,2891
2022-01-02,-0.0522,3630
2022-01-03,-0.0423,2902
2022-01-04,-0.037,2226
2022-01-05,-0.042,3629
2022-01-06,-0.0325,4159
2022-01-07,-0.0498,4695
2022-01-08,-0.0269,4919
2022-01-09,-0.0429,3977
2022-01-10,-0.0335,3689
2022-01-11,-0.0447,4624
2022-01-12,-0.0146,4578
2022-01-13,-0.0275,5463
2022-01-14,-0.035,4022
2022-01-15,-0.0463,3155
2022-01-16,-0.0383,3503
2022-01-17,-0.0402,3159
2022-01-18,-0.0418,3318
2022-01-19,-0.0345,3737
2022-01-20,-0.0398,3721
2022-01-21,-0.0465,3611
2022-01-22,-0.0318,2583
2022-01-23,-0.0392,3334
2022-01-24,-0.0385,2561
2022-01-25,-0.0505,3941
2022-01-26,-0.0466,3376
2022-01-27,-0.0428,2144
2022-01-28,-0.0311,2029
2022-01-29,-0.0416,1470
2022-01-30,0.0062,35
2022-01-31,-0.0308,1726
2022-02-01,-0.0381,3729
2022-02-02,-0.042,4048
2022-02-03,-0.0243,6989
2022-02-04,-0.044,4155
2022-02-05,-0.0314,3715
2022-02-06,-0.0406,4371
2022-02-07,-0.0187,6134
2022-02-08,-0.0287,4902
2022-02-09,-0.0371,3690
2022-02-10,-0.011,2290
2022-02-11,-0.0331,2335
2022-02-12,-0.0408,2429
2022-02-13,-0.0328,3221
2022-02-14,-0.0468,3189
2022-02-15,-0.0255,3567
2022-02-16,-0.0407,5053
2022-02-17,-0.0403,4213
2022-02-18,-0.0118,3240
2022-02-19,-0.0184,3622
2022-02-20,-0.038,3676
2022-02-21,-0.0179,4043
2022-02-22,-0.0407,5675
2022-02-23,-0.0341,4701
2022-02-24,-0.0279,4325
2022-02-25,-0.0253,3680
2022-02-26,-0.0207,5314
2022-02-27,-0.0202,7117
2022-02-28,-0.0162,7380
2022-03-01,-0.0222,7077
2022-03-02,-0.0308,8402
2022-03-03,-0.0296,9878
2022-03-04,-0.0416,11220
2022-03-05,-0.0268,8055
2022-03-06,-0.0189,6678
2022-03-07,-0.0233,7935
2022-03-08,-0.0205,7201
2022-03-09,-0.0307,5962
2022-03-10,-0.0536,6448
2022-03-11,-0.0285,5801
2022-03-12,-0.0195,4318
2022-03-13,-0.0179,5053
2022-03-14,-0.0278,4663
2022-03-15,-0.0287,5477
2022-03-16,-0.0347,4169
2022-03-17,-0.0345,4540
2022-03-18,-0.0297,4456
2022-03-19,-0.0273,3335
2022-03-20,-0.0374,4045
2022-03-21,-0.0314,5655
2022-03-22,-0.0128,5879
2022-03-23,-0.0173,5454
2022-03-24,-0.0253,4537
2022-03-25,-0.0252,6849
2022-03-26,-0.02,6280
2022-03-27,-0.0202,4749
2022-03-28,-0.0312,4716
2022-03-29,-0.0297,5702
2022-03-30,-0.0249,5625
2022-03-31,-0.0201,4541
2022-04-01,-0.0253,3603
2022-04-02,-0.0364,3637
2022-04-03,-0.0351,4776
2022-04-04,-0.0322,4091
2022-04-05,-0.021,3038
2022-04-06,-0.0439,3098
2022-04-07,-0.0236,3204
2022-04-08,-0.0235,3564
2022-04-09,-0.0339,3097
2022-04-10,-0.044,4007
2022-04-11,-0.0345,3560
2022-04-12,-0.036,3500
2022-04-13,-0.0329,3922
2022-04-14,-0.0262,3955
2022-04-15,-0.0243,4573
2022-04-16,-0.0183,3308
2022-04-17,-0.0084,3227
2022-04-18,-0.0213,3151
2022-04-19,-0.0215,4100
2022-04-20,-0.0249,3736
2022-04-21,-0.014,4886
2022-04-22,-0.0174,4049
2022-04-23,-0.0344,4260
2022-04-24,-0.0218,4224
2022-04-25,-0.0222,2586
2022-04-26,-0.0273,2659
2022-04-27,-0.0343,3293
2022-04-28,-0.0326,3411
2022-04-29,-0.0285,3046
2022-04-30,-0.0339,2387
2022-05-01,-0.0201,2975
2022-05-02,-0.0189,2948
2022-05-03,-0.0185,3956
2022-05-04,-0.0292,3700
2022-05-05,-0.026,3388
2022-05-06,-0.0335,3283
2022-05-07,-0.0209,3251
2022-05-08,-0.0286,3430
2022-05-09,-0.0268,3108
2022-05-10,-0.0379,4162
2022-05-11,-0.0416,5318
2022-05-12,-0.0278,4403
2022-05-13,-0.0312,5687
2022-05-14,-0.0397,5462
2022-05-15,-0.0524,8325
2022-05-16,-0.0271,3778
2022-05-17,-0.0266,4337
2022-05-18,-0.0195,4256
2022-05-19,-0.0209,3332
2022-05-20,-0.0303,3416
2022-05-21,-0.0304,2751
2022-05-22,-0.0256,1973
2022-05-23,-0.0376,2481
2022-05-24,-0.0329,3796
2022-05-25,-0.02,4350
2022-05-26,-0.0267,3612
2022-05-27,-0.016,3872
2022-05-28,-0.0174,3262
2022-05-29,-0.0387,2510
2022-05-30,-0.0315,3007
2022-05-31,-0.0232,3470
2022-06-01,-0.0329,3214
2022-06-02,-0.0332,3133
2022-06-03,-0.0348,4335
2022-06-04,-0.0474,6966
2022-06-05,-0.0476,7013
2022-06-06,-0.0519,6034
2022-06-07,-0.0442,7085
2022-06-08,-0.033,5573
2022-06-09,-0.0398,6586
2022-06-10,-0.0294,5491
2022-06-11,-0.0274,3660
2022-06-12,-0.0306,2282
2022-06-13,-0.0179,2873
2022-06-14,-0.022,3977
2022-06-15,-0.0317,6121
2022-06-16,-0.0223,3701
2022-06-17,-0.0275,3216
2022-06-18,-0.0252,2877
2022-06-19,-0.0286,3934
2022-06-20,-0.0305,3809
2022-06-21,-0.0347,4740
2022-06-22,-0.0313,2858
2022-06-23,-0.0289,3466
2022-06-24,-0.0422,5086
2022-06-25,-0.046,5590
2022-06-26,-0.0424,6905
2022-06-27,-0.0362,5975
2022-06-28,-0.0521,7464
2022-06-29,-0.0346,7420
2022-06-30,-0.0281,10201
2022-07-01,-0.0287,7153
2022-07-02,-0.0295,4904
2022-07-03,-0.0356,4829
2022-07-04,-0.039,5875
2022-07-05,-0.0285,4614
2022-07-06,-0.0294,4802
2022-07-07,-0.0361,4972
2022-07-08,-0.0422,4509
2022-07-09,-0.0435,4436
2022-07-10,-0.0473,5456
2022-07-11,-0.0364,4433
2022-07-12,-0.0186,3752
2022-07-13,-0.0305,3707
2022-07-14,-0.036,2917
2022-07-15,-0.0397,2845
2022-07-16,-0.0286,2202
2022-07-17,-0.0232,2472
2022-07-18,-0.0369,3971
2022-07-19,-0.0461,4244
2022-07-20,-0.0203,4411
2022-07-21,-0.0274,5701
2022-07-22,-0.0263,6422
2022-07-23,-0.0212,4531
2022-07-24,-0.0303,6335
2022-07-25,-0.0438,6210
2022-07-26,-0.0259,4955
2022-07-27,-0.032,7323
2022-07-28,-0.031,7241
2022-07-29,-0.0319,9708
2022-07-30,-0.0527,13250
2022-07-31,-0.0472,8684
2022-08-01,-0.0391,6488
2022-08-02,-0.0266,6447
2022-08-03,-0.0327,6441
2022-08-04,-0.0278,8691
2022-08-05,-0.037,10146
2022-08-06,-0.0306,7621
2022-08-07,-0.0379,6251
2022-08-08,-0.0285,7232
2022-08-09,-0.034,5329
2022-08-10,-0.0274,4656
2022-08-11,-0.0268,4675
2022-08-12,-0.0274,5471
2022-08-13,-0.0255,5003
2022-08-14,-0.0334,4058
2022-08-15,-0.0329,4006
2022-08-16,-0.0167,6318
2022-08-17,-0.0259,5431
2022-08-18,-0.0343,4815
2022-08-19,-0.0285,7679
2022-08-20,-0.0259,6029
2022-08-21,-0.037,6343
2022-08-22,-0.0384,10242
2022-08-23,-0.0337,9490
2022-08-24,-0.0184,12753
2022-08-25,-0.0212,11295
2022-08-26,-0.0107,7544
2022-08-27,-0.0217,116
2022-08-28,-0.035,4021
2022-08-29,-0.0291,6282
2022-08-30,-0.0305,4330
2022-08-31,-0.0225,5099
2022-09-01,-0.034,5155
2022-09-02,-0.0308,4745
2022-09-03,-0.0377,4832
2022-09-04,-0.0362,4596
2022-09-05,-0.0264,4944
2022-09-06,-0.0265,3725
2022-09-07,-0.0303,3426
2022-09-08,-0.0304,3346
2022-09-09,-0.0424,3626
2022-09-10,-0.0229,4070
2022-09-11,-0.0157,3342
2022-09-12,-0.0324,6314
2022-09-13,-0.0262,7940
2022-09-14,-0.0328,6582
2022-09-15,-0.0274,5074
2022-09-16,-0.0301,5319
2022-09-17,-0.03,4189
2022-09-18,-0.026,4582
2022-09-19,-0.0137,5933
2022-09-20,-0.0146,6489
2022-09-21,-0.0197,7109
2022-09-22,-0.0224,5334
2022-09-23,-0.0192,1271
2022-09-24,-0.0306,4242
2022-09-25,-0.024,5884
2022-09-26,-0.0205,6426
2022-09-27,-0.0319,3485
2022-09-28,-0.0208,3114
2022-09-29,-0.0183,4899
2022-09-30,-0.0264,5798
2022-10-01,-0.0251,4731
2022-10-02,-0.0202,3910
2022-10-03,-0.0343,4560
2022-10-04,-0.0378,3920
2022-10-05,-0.0264,3592
2022-10-06,-0.0311,2757
2022-10-07,-0.0157,3616
2022-10-08,-0.0677,4489
2022-10-09,-0.0357,5606
2022-10-10,-0.0325,3699
2022-10-11,-0.0394,4234
2022-10-12,-0.0357,4154
2022-10-13,-0.0281,2930
2022-10-14,-0.0238,5732
2022-10-15,-0.0271,5072
2022-10-16,-0.0311,4508
2022-10-17,-0.0206,4901
2022-10-18,0.0021,6475
2022-10-19,-0.0241,3975
2022-10-20,-0.0238,4521
2022-10-21,-0.0265,4487
2022-10-22,-0.0279,3361
